Order ID,Customer Name,Category,Sub Category,City,Sales,Profit
OD2623,Shree,Fruits & Veggies,Organic Fruits,Salem,2451,416.67
OD2624,Verma,Bakery,Breads & Buns,Kanyakumari,2284,296.92
OD2625,Adavan,Snacks,Chocolates,Salem,2234,580.84
OD2626,James,Bakery,Breads & Buns,Dindigul,2048,102.4
OD2627,Sabeela,Beverages,Soft Drinks,Coimbatore,2053,246.36
OD2628,Harish,Beverages,Soft Drinks,Perambalur,1520,182.4
OD2629,Yusuf,Fruits & Veggies,Fresh Fruits,Bodi,1317,474.12
OD2630,Hussain,Beverages,Soft Drinks,Viluppuram,705,289.05
OD2631,Ganesh,Bakery,Cakes,Vellore,1248,424.32
OD2632,Veena,Oil & Masala,Masalas,Pudukottai,1143,457.2
OD2633,Peer,"Eggs, Meat & Fish",Mutton,Trichy,1455,116.4
OD2634,Sheeba,Food Grains,Dals & Pulses,Virudhunagar,2190,350.4
OD2635,Vidya,Fruits & Veggies,Organic Fruits,Dindigul,711,170.64
OD2636,Amrish,Food Grains,Dals & Pulses,Bodi,2174,673.94
OD2637,Krithika,Fruits & Veggies,Organic Fruits,Cumbum,993,178.74
OD2638,Vinne,"Eggs, Meat & Fish",Eggs,Nagercoil,1976,889.2
OD2639,Willams,"Eggs, Meat & Fish",Mutton,Pudukottai,1671,100.26
OD2640,Sharon,Bakery,Breads & Buns,Ooty,943,339.48
OD2641,Mathew,Snacks,Cookies,Kanyakumari,1495,224.25
OD2642,Komal,"Eggs, Meat & Fish",Chicken,Namakkal,1436,560.04
OD2643,Vidya,Beverages,Health Drinks,Ooty,1545,355.35
OD2644,Malik,Snacks,Noodles,Viluppuram,1188,368.28
OD2645,Komal,Beverages,Soft Drinks,Virudhunagar,1081,345.92
OD2646,Shah,Bakery,Biscuits,Nagercoil,1595,159.5
OD2647,Verma,Food Grains,Dals & Pulses,Vellore,2218,842.84
OD2648,Surya,"Eggs, Meat & Fish",Eggs,Cumbum,1787,107.22
OD2649,Rumaiza,Oil & Masala,Edible Oil & Ghee,Kanyakumari,1734,329.46
OD2650,Sharon,Beverages,Soft Drinks,Ooty,593,41.51
OD2651,Aditi,Oil & Masala,Edible Oil & Ghee,Salem,1878,319.26
OD2652,Sharon,Snacks,Noodles,Madurai,521,177.14
OD2653,Amrish,Food Grains,Rice,Trichy,1149,195.33
OD2654,Adavan,Food Grains,Dals & Pulses,Tenkasi,805,177.1
OD2655,Ridhesh,"Eggs, Meat & Fish",Mutton,Vellore,2066,723.1
OD2656,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,2085,646.35
OD2657,Surya,"Eggs, Meat & Fish",Eggs,Krishnagiri,1990,179.1
OD2658,Sharon,Bakery,Breads & Buns,Trichy,2351,1034.44
OD2659,Anu,"Eggs, Meat & Fish",Chicken,Bodi,1381,524.78
OD2660,Hafiz,Oil & Masala,Spices,Namakkal,1413,113.04
OD2661,Arvind,Oil & Masala,Masalas,Madurai,2419,145.14
OD2662,Krithika,Food Grains,Dals & Pulses,Karur,1238,519.96
OD2663,Yusuf,Food Grains,Atta & Flour,Coimbatore,668,240.48
OD2664,Yadav,Fruits & Veggies,Organic Vegetables,Cumbum,2224,244.64
OD2665,Mathew,Oil & Masala,Masalas,Chennai,1818,745.38
OD2666,Esther,Beverages,Soft Drinks,Ramanadhapuram,1319,435.27
OD2667,Aditi,Bakery,Breads & Buns,Karur,1403,547.17
OD2668,Adavan,Beverages,Health Drinks,Perambalur,1789,107.34
OD2669,Muneer,Food Grains,Organic Staples,Kanyakumari,1564,422.28
OD2670,Jackson,"Eggs, Meat & Fish",Fish,Dharmapuri,652,260.8
OD2671,Sudeep,Food Grains,Atta & Flour,Bodi,2318,486.78
OD2672,Alan,Food Grains,Rice,Bodi,1482,474.24
OD2673,Ridhesh,Food Grains,Dals & Pulses,Tenkasi,1179,506.97
OD2674,Sudha,Bakery,Biscuits,Coimbatore,1856,723.84
OD2675,Rumaiza,Beverages,Soft Drinks,Theni,1245,423.3
OD2676,Malik,Beverages,Soft Drinks,Ramanadhapuram,2114,761.04
OD2677,Vidya,Fruits & Veggies,Organic Vegetables,Tenkasi,2173,217.3
OD2678,Ravi,Food Grains,Organic Staples,Nagercoil,1927,558.83
OD2679,Ridhesh,Snacks,Chocolates,Vellore,1134,272.16
OD2680,Vidya,Bakery,Cakes,Viluppuram,726,239.58
OD2681,Sudha,Beverages,Soft Drinks,Dindigul,1750,175
OD2682,Verma,Bakery,Biscuits,Viluppuram,2363,519.86
OD2683,Shree,Oil & Masala,Edible Oil & Ghee,Nagercoil,553,165.9
OD2684,Amrish,Beverages,Health Drinks,Pudukottai,1064,308.56
OD2685,Akash,Snacks,Chocolates,Pudukottai,2262,135.72
OD2686,Suresh,Snacks,Noodles,Cumbum,1277,498.03
OD2687,Vidya,Fruits & Veggies,Organic Fruits,Virudhunagar,651,162.75
OD2688,Aditi,Snacks,Cookies,Dindigul,2023,202.3
OD2689,Adavan,Snacks,Noodles,Viluppuram,959,163.03
OD2690,Veena,Bakery,Cakes,Bodi,2303,713.93
OD2691,Vidya,Oil & Masala,Edible Oil & Ghee,Krishnagiri,655,98.25
OD2692,Ramesh,Beverages,Health Drinks,Nagercoil,2216,487.52
OD2693,Malik,Fruits & Veggies,Fresh Fruits,Tirunelveli,2144,536
OD2694,James,Oil & Masala,Edible Oil & Ghee,Madurai,2168,281.84
OD2695,Hafiz,"Eggs, Meat & Fish",Mutton,Coimbatore,1863,726.57
OD2696,Kumar,Bakery,Breads & Buns,Tenkasi,511,81.76
OD2697,Jackson,Oil & Masala,Masalas,Cumbum,1615,500.65
OD2698,Vince,Beverages,Soft Drinks,Dindigul,1281,64.05
OD2699,Alan,Fruits & Veggies,Fresh Vegetables,Coimbatore,2430,170.1
OD2700,Suresh,Food Grains,Dals & Pulses,Kanyakumari,2328,465.6
OD2701,Shree,Fruits & Veggies,Organic Vegetables,Tenkasi,2032,243.84
OD2702,Sheeba,"Eggs, Meat & Fish",Chicken,Salem,2243,1009.35
OD2703,Anu,Snacks,Cookies,Karur,501,100.2
OD2704,Shah,Fruits & Veggies,Organic Vegetables,Krishnagiri,1221,61.05
OD2705,Komal,Oil & Masala,Spices,Trichy,1566,548.1
OD2706,Arutra,Oil & Masala,Edible Oil & Ghee,Dharmapuri,947,331.45
OD2707,Sudha,Oil & Masala,Edible Oil & Ghee,Ooty,1732,294.44
OD2708,Sheeba,"Eggs, Meat & Fish",Eggs,Karur,1678,486.62
OD2709,Veena,Bakery,Cakes,Krishnagiri,1310,78.6
OD2710,Vidya,"Eggs, Meat & Fish",Fish,Virudhunagar,2242,986.48
OD2711,Arutra,Fruits & Veggies,Organic Fruits,Namakkal,1892,340.56
OD2712,Yadav,Fruits & Veggies,Organic Vegetables,Virudhunagar,1433,487.22
OD2713,Anu,Snacks,Noodles,Dharmapuri,1769,530.7
OD2714,Mathew,Bakery,Cakes,Krishnagiri,1668,200.16
OD2715,Veronica,Fruits & Veggies,Organic Fruits,Nagercoil,2460,1082.4
OD2716,Hussain,Fruits & Veggies,Fresh Vegetables,Tirunelveli,1894,833.36
OD2717,Vince,Snacks,Noodles,Pudukottai,1519,455.7
OD2718,Willams,Bakery,Breads & Buns,Nagercoil,881,299.54
OD2719,Arvind,Snacks,Noodles,Nagercoil,615,239.85
OD2720,Sundar,Food Grains,Atta & Flour,Ooty,1402,252.36
OD2721,Yadav,Bakery,Biscuits,Ooty,1651,313.69
OD2722,Suresh,"Eggs, Meat & Fish",Chicken,Perambalur,860,240.8
OD2723,Ravi,Fruits & Veggies,Organic Fruits,Salem,1250,100
OD2724,Krithika,Bakery,Breads & Buns,Tenkasi,655,262
OD2725,Veena,Beverages,Soft Drinks,Perambalur,2168,737.12
OD2726,Amy,Snacks,Noodles,Dharmapuri,2351,517.22
OD2727,Ram,Oil & Masala,Edible Oil & Ghee,Krishnagiri,1234,481.26
OD2728,Adavan,Oil & Masala,Edible Oil & Ghee,Perambalur,569,34.14
OD2729,Vince,Fruits & Veggies,Fresh Fruits,Madurai,1020,71.4
OD2730,Rumaiza,"Eggs, Meat & Fish",Chicken,Chennai,1018,101.8
OD2731,Willams,Oil & Masala,Spices,Theni,1514,393.64
OD2732,Willams,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,1568,266.56
OD2733,Arutra,Food Grains,Organic Staples,Dindigul,1097,449.77
OD2734,Yadav,Oil & Masala,Edible Oil & Ghee,Bodi,1778,426.72
OD2735,Arutra,"Eggs, Meat & Fish",Chicken,Virudhunagar,626,200.32
OD2736,Willams,Bakery,Biscuits,Theni,1330,505.4
OD2737,Sundar,Bakery,Biscuits,Bodi,1502,480.64
OD2738,Sheeba,Beverages,Health Drinks,Ramanadhapuram,1686,590.1
OD2739,Muneer,Beverages,Health Drinks,Krishnagiri,1817,490.59
OD2740,Esther,Oil & Masala,Spices,Viluppuram,944,94.4
OD2741,Hussain,Snacks,Noodles,Dindigul,2351,705.3
OD2742,Jackson,Beverages,Health Drinks,Coimbatore,2321,603.46
OD2743,Surya,Fruits & Veggies,Organic Vegetables,Karur,2058,370.44
OD2744,Vince,Beverages,Soft Drinks,Madurai,1636,392.64
OD2745,Krithika,Bakery,Biscuits,Nagercoil,1411,366.86
OD2746,Roshan,Bakery,Cakes,Cumbum,1175,293.75
OD2747,Sheeba,"Eggs, Meat & Fish",Fish,Nagercoil,1729,518.7
OD2748,Komal,Bakery,Breads & Buns,Tirunelveli,1324,569.32
OD2749,Roshan,Snacks,Noodles,Ramanadhapuram,1127,349.37
OD2750,Sudeep,Food Grains,Organic Staples,Tenkasi,2189,897.49
OD2751,Hafiz,Snacks,Noodles,Tenkasi,649,136.29
OD2752,Suresh,Snacks,Chocolates,Tirunelveli,2470,568.1
OD2753,Sheeba,Fruits & Veggies,Organic Fruits,Viluppuram,1211,448.07
OD2754,Mathew,"Eggs, Meat & Fish",Fish,Dharmapuri,608,54.72
OD2755,Ridhesh,Snacks,Cookies,Krishnagiri,1266,88.62
OD2756,Surya,Snacks,Chocolates,Viluppuram,1065,85.2
OD2757,Ramesh,Beverages,Soft Drinks,Pudukottai,522,120.06
OD2758,Veena,"Eggs, Meat & Fish",Mutton,Karur,1992,418.32
OD2759,Hussain,Snacks,Chocolates,Chennai,1272,381.6
OD2760,Kumar,"Eggs, Meat & Fish",Mutton,Krishnagiri,1189,118.9
OD2761,Vinne,"Eggs, Meat & Fish",Chicken,Salem,912,228
OD2762,Harish,Beverages,Health Drinks,Krishnagiri,623,62.3
OD2763,Suresh,"Eggs, Meat & Fish",Mutton,Trichy,1251,75.06
OD2764,Verma,"Eggs, Meat & Fish",Chicken,Pudukottai,2074,477.02
OD2765,Surya,Food Grains,Organic Staples,Tirunelveli,2121,487.83
OD2766,Amy,Bakery,Cakes,Salem,1967,491.75
OD2767,Harish,Beverages,Health Drinks,Chennai,2190,810.3
OD2768,Yusuf,Snacks,Chocolates,Perambalur,990,198
OD2769,Ravi,Oil & Masala,Masalas,Cumbum,1903,380.6
OD2770,Amy,Snacks,Chocolates,Ramanadhapuram,2125,658.75
OD2771,Anu,Snacks,Chocolates,Madurai,1081,281.06
OD2772,Peer,"Eggs, Meat & Fish",Fish,Dharmapuri,2012,804.8
OD2773,Sharon,Oil & Masala,Masalas,Chennai,1617,533.61
OD2774,Esther,"Eggs, Meat & Fish",Mutton,Virudhunagar,2325,255.75
OD2775,Vinne,Fruits & Veggies,Organic Vegetables,Karur,731,321.64
OD2776,Suresh,Fruits & Veggies,Organic Fruits,Kanyakumari,600,198
OD2777,Ganesh,Fruits & Veggies,Fresh Vegetables,Namakkal,778,178.94
OD2778,Mathew,Food Grains,Rice,Pudukottai,1284,231.12
OD2779,Ganesh,Oil & Masala,Masalas,Salem,1425,285
OD2780,Sabeela,Snacks,Noodles,Namakkal,885,123.9
OD2781,Sudha,"Eggs, Meat & Fish",Fish,Theni,1897,474.25
OD2782,Hafiz,Beverages,Soft Drinks,Krishnagiri,742,74.2
OD2783,Amy,"Eggs, Meat & Fish",Chicken,Krishnagiri,2034,223.74
OD2784,Esther,Snacks,Chocolates,Madurai,1197,287.28
OD2785,Ridhesh,"Eggs, Meat & Fish",Mutton,Namakkal,1741,731.22
OD2786,Jackson,Food Grains,Rice,Coimbatore,1816,635.6
OD2787,Suresh,Bakery,Cakes,Nagercoil,771,277.56
OD2788,Adavan,Snacks,Cookies,Ramanadhapuram,596,214.56
OD2789,Esther,Beverages,Soft Drinks,Perambalur,788,291.56
OD2790,Sheeba,"Eggs, Meat & Fish",Fish,Salem,1420,99.4
OD2791,Arvind,"Eggs, Meat & Fish",Chicken,Nagercoil,1239,470.82
OD2792,Suresh,Bakery,Biscuits,Cumbum,721,201.88
OD2793,Vidya,Beverages,Health Drinks,Perambalur,1085,303.8
OD2794,Aditi,Fruits & Veggies,Organic Vegetables,Bodi,1537,322.77
OD2795,Alan,"Eggs, Meat & Fish",Fish,Cumbum,1192,166.88
OD2796,Sudeep,Snacks,Noodles,Cumbum,1655,496.5
OD2797,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,1400,434
OD2798,Amy,Bakery,Cakes,Tirunelveli,752,218.08
OD2799,Kumar,Beverages,Soft Drinks,Vellore,1341,268.2
OD2800,Arutra,Bakery,Biscuits,Trichy,1735,86.75
OD2801,Sudeep,Food Grains,Organic Staples,Karur,1736,329.84
OD2802,Vidya,Bakery,Breads & Buns,Karur,1084,487.8
OD2803,Malik,Food Grains,Rice,Theni,1601,112.07
OD2804,Mathew,Bakery,Cakes,Salem,1703,272.48
OD2805,Ram,Fruits & Veggies,Fresh Fruits,Tirunelveli,1699,390.77
OD2806,Alan,Beverages,Health Drinks,Viluppuram,784,125.44
OD2807,Verma,Snacks,Chocolates,Vellore,2161,821.18
OD2808,Ravi,Beverages,Soft Drinks,Namakkal,1443,490.62
OD2809,Anu,Snacks,Chocolates,Trichy,1329,318.96
OD2810,Ram,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2134,576.18
OD2811,Roshan,Snacks,Cookies,Kanyakumari,559,195.65
OD2812,Yadav,Beverages,Health Drinks,Tenkasi,2445,122.25
OD2813,Haseena,Fruits & Veggies,Fresh Vegetables,Tirunelveli,1381,331.44
OD2814,Mathew,"Eggs, Meat & Fish",Eggs,Theni,1889,453.36
OD2815,Yadav,Oil & Masala,Masalas,Cumbum,864,259.2
OD2816,Ridhesh,"Eggs, Meat & Fish",Fish,Theni,1360,326.4
OD2817,Ravi,Food Grains,Dals & Pulses,Karur,1824,802.56
OD2818,Sabeela,Oil & Masala,Masalas,Namakkal,2099,881.58
OD2819,Suresh,Fruits & Veggies,Organic Vegetables,Namakkal,2145,493.35
OD2820,Shah,Fruits & Veggies,Fresh Vegetables,Ooty,547,82.05
OD2821,Esther,Bakery,Breads & Buns,Cumbum,1145,137.4
OD2822,Veronica,Fruits & Veggies,Organic Vegetables,Coimbatore,815,285.25
OD2823,Veronica,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2291,458.2
OD2824,Surya,Food Grains,Rice,Tenkasi,671,33.55
OD2825,Ramesh,Beverages,Soft Drinks,Tenkasi,757,113.55
OD2826,Harish,Food Grains,Atta & Flour,Bodi,668,80.16
OD2827,Arvind,Beverages,Soft Drinks,Theni,1791,125.37
OD2828,Sabeela,Beverages,Health Drinks,Nagercoil,1165,267.95
OD2829,Harish,Bakery,Breads & Buns,Coimbatore,1051,388.87
OD2830,Suresh,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,896,340.48
OD2831,Esther,Beverages,Soft Drinks,Madurai,1042,177.14
OD2832,Suresh,Snacks,Chocolates,Kanyakumari,1272,343.44
OD2833,Peer,Fruits & Veggies,Fresh Fruits,Virudhunagar,2438,341.32
OD2834,Hafiz,Food Grains,Atta & Flour,Krishnagiri,2258,699.98
OD2835,Shah,Oil & Masala,Spices,Tirunelveli,2296,298.48
OD2836,Jonas,Beverages,Soft Drinks,Madurai,734,286.26
OD2837,Suresh,Bakery,Cakes,Tirunelveli,2439,1073.16
OD2838,Malik,Food Grains,Rice,Madurai,1287,77.22
OD2839,Amrish,Bakery,Biscuits,Dindigul,1733,450.58
OD2840,Jonas,Snacks,Cookies,Ramanadhapuram,1424,356
OD2841,Sharon,Food Grains,Organic Staples,Pudukottai,2433,608.25
OD2842,Komal,"Eggs, Meat & Fish",Mutton,Bodi,1008,423.36
OD2843,Willams,Oil & Masala,Edible Oil & Ghee,Pudukottai,1075,268.75
OD2844,Vince,Snacks,Cookies,Karur,1599,303.81
OD2845,Alan,Bakery,Breads & Buns,Salem,1230,430.5
OD2846,Rumaiza,"Eggs, Meat & Fish",Chicken,Coimbatore,954,381.6
OD2847,Ram,Food Grains,Dals & Pulses,Ramanadhapuram,1526,167.86
OD2848,Alan,Beverages,Health Drinks,Chennai,561,100.98
OD2849,Harish,Bakery,Breads & Buns,Tenkasi,1976,671.84
OD2850,Hussain,"Eggs, Meat & Fish",Fish,Trichy,918,137.7
OD2851,Anu,Oil & Masala,Edible Oil & Ghee,Theni,2065,805.35
OD2852,Ganesh,Food Grains,Atta & Flour,Ooty,1606,690.58
OD2853,Shree,Bakery,Breads & Buns,Ramanadhapuram,2448,734.4
OD2854,Harish,Oil & Masala,Masalas,Cumbum,1182,460.98
OD2855,Willams,Food Grains,Dals & Pulses,Bodi,1563,656.46
OD2856,Ravi,"Eggs, Meat & Fish",Eggs,Kanyakumari,839,50.34
OD2857,Sudha,Food Grains,Organic Staples,Krishnagiri,720,216
OD2858,Sundar,Bakery,Breads & Buns,Kanyakumari,921,147.36
OD2859,Harish,Bakery,Biscuits,Nagercoil,691,48.37
OD2860,Rumaiza,Beverages,Soft Drinks,Chennai,988,355.68
OD2861,Ramesh,"Eggs, Meat & Fish",Mutton,Chennai,1884,584.04
OD2862,Roshan,"Eggs, Meat & Fish",Mutton,Nagercoil,1645,115.15
OD2863,Sundar,Fruits & Veggies,Organic Vegetables,Salem,1297,479.89
OD2864,Amrish,Beverages,Soft Drinks,Bodi,665,246.05
OD2865,Vince,Snacks,Cookies,Krishnagiri,1020,306
OD2866,Esther,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,2240,918.4
OD2867,Rumaiza,Beverages,Soft Drinks,Cumbum,2257,857.66
OD2868,Haseena,Beverages,Health Drinks,Vellore,1122,157.08
OD2869,Krithika,Food Grains,Dals & Pulses,Ooty,2374,284.88
OD2870,Yusuf,Snacks,Chocolates,Chennai,904,153.68
OD2871,Roshan,Snacks,Noodles,Kanyakumari,959,95.9
OD2872,Harish,Oil & Masala,Masalas,Krishnagiri,561,145.86
OD2873,Vince,Bakery,Breads & Buns,Krishnagiri,534,208.26
OD2874,Suresh,Fruits & Veggies,Organic Vegetables,Vellore,773,123.68
OD2875,James,Beverages,Health Drinks,Ramanadhapuram,2396,119.8
OD2876,Anu,Oil & Masala,Masalas,Vellore,1898,360.62
OD2877,Veena,Bakery,Biscuits,Cumbum,779,109.06
OD2878,Shree,Beverages,Health Drinks,Coimbatore,1409,211.35
OD2879,Roshan,Food Grains,Atta & Flour,Virudhunagar,690,48.3
OD2880,Rumaiza,Food Grains,Atta & Flour,Pudukottai,1135,249.7
OD2881,Alan,Food Grains,Rice,Madurai,2406,625.56
OD2882,Vince,Oil & Masala,Edible Oil & Ghee,Namakkal,558,189.72
OD2883,Ganesh,"Eggs, Meat & Fish",Chicken,Nagercoil,1243,198.88
OD2884,Jonas,Food Grains,Atta & Flour,Theni,2287,343.05
OD2885,Ganesh,"Eggs, Meat & Fish",Fish,Ooty,743,104.02
OD2886,Ram,Bakery,Biscuits,Krishnagiri,2081,811.59
OD2887,Hafiz,Food Grains,Rice,Pudukottai,2155,754.25
OD2888,Hussain,Beverages,Soft Drinks,Ooty,1536,291.84
OD2889,Arvind,Snacks,Noodles,Salem,989,168.13
OD2890,Haseena,Fruits & Veggies,Fresh Fruits,Ooty,886,256.94
OD2891,Ganesh,Bakery,Breads & Buns,Tenkasi,829,157.51
OD2892,Sudha,"Eggs, Meat & Fish",Chicken,Perambalur,1784,499.52
OD2893,Verma,Snacks,Chocolates,Pudukottai,1534,291.46
OD2894,Veronica,Oil & Masala,Spices,Karur,1486,297.2
OD2895,Harish,Beverages,Soft Drinks,Dharmapuri,1559,265.03
OD2896,Suresh,Fruits & Veggies,Organic Vegetables,Chennai,1522,395.72
OD2897,Ramesh,Food Grains,Rice,Trichy,1227,441.72
OD2898,Malik,Bakery,Biscuits,Madurai,1155,473.55
OD2899,Yadav,"Eggs, Meat & Fish",Mutton,Ooty,1231,147.72
OD2900,Willams,Bakery,Biscuits,Ooty,965,328.1
OD2901,Komal,Snacks,Cookies,Karur,1422,597.24
OD2902,Aditi,Beverages,Health Drinks,Madurai,1567,564.12
OD2903,Anu,"Eggs, Meat & Fish",Chicken,Dharmapuri,785,337.55
OD2904,Mathew,Snacks,Cookies,Cumbum,1390,583.8
OD2905,James,Snacks,Chocolates,Coimbatore,1887,207.57
OD2906,Harish,Snacks,Chocolates,Namakkal,1273,63.65
OD2907,Rumaiza,Oil & Masala,Edible Oil & Ghee,Tenkasi,2493,673.11
OD2908,Sabeela,"Eggs, Meat & Fish",Mutton,Karur,681,245.16
OD2909,Surya,Fruits & Veggies,Fresh Vegetables,Ooty,1655,612.35
OD2910,Suresh,Beverages,Health Drinks,Viluppuram,2195,285.35
OD2911,Sudeep,Oil & Masala,Spices,Viluppuram,2100,315
OD2912,Ganesh,Bakery,Breads & Buns,Karur,2341,749.12
OD2913,Surya,Food Grains,Atta & Flour,Theni,1585,634
OD2914,Surya,Food Grains,Atta & Flour,Vellore,1853,796.79
OD2915,Veena,Fruits & Veggies,Fresh Fruits,Kanyakumari,2451,318.63
OD2916,Mathew,Food Grains,Organic Staples,Pudukottai,2099,314.85
OD2917,Verma,Fruits & Veggies,Organic Fruits,Trichy,2315,972.3
OD2918,James,Beverages,Health Drinks,Coimbatore,1512,241.92
OD2919,Verma,Fruits & Veggies,Organic Fruits,Pudukottai,1413,452.16
OD2920,Komal,Bakery,Biscuits,Krishnagiri,741,51.87
OD2921,Ganesh,Bakery,Biscuits,Virudhunagar,1363,558.83
OD2922,Yadav,Food Grains,Dals & Pulses,Perambalur,1718,360.78
OD2923,Sheeba,Bakery,Breads & Buns,Dindigul,1546,108.22
OD2924,Veena,Fruits & Veggies,Organic Vegetables,Perambalur,1374,590.82
OD2925,Alan,Food Grains,Rice,Karur,2347,704.1
OD2926,Komal,"Eggs, Meat & Fish",Chicken,Tirunelveli,1297,570.68
OD2927,Mathew,Bakery,Breads & Buns,Ooty,831,257.61
OD2928,Hussain,Bakery,Breads & Buns,Tenkasi,1506,677.7
OD2929,Peer,Snacks,Noodles,Krishnagiri,1171,363.01
OD2930,Vidya,Oil & Masala,Edible Oil & Ghee,Salem,689,172.25
OD2931,Esther,Oil & Masala,Edible Oil & Ghee,Dharmapuri,580,29
OD2932,Vince,"Eggs, Meat & Fish",Eggs,Coimbatore,2221,155.47
OD2933,Vince,Food Grains,Atta & Flour,Vellore,2377,499.17
OD2934,Veena,"Eggs, Meat & Fish",Mutton,Theni,1353,148.83
OD2935,Vince,Food Grains,Atta & Flour,Tenkasi,2449,930.62
OD2936,Sabeela,Fruits & Veggies,Fresh Vegetables,Kanyakumari,2430,704.7
OD2937,Muneer,"Eggs, Meat & Fish",Eggs,Salem,2453,466.07
OD2938,Amrish,Snacks,Noodles,Bodi,1857,315.69
OD2939,Suresh,Bakery,Breads & Buns,Virudhunagar,1914,153.12
OD2940,Malik,Bakery,Biscuits,Coimbatore,853,110.89
OD2941,Sundar,Fruits & Veggies,Fresh Fruits,Tirunelveli,1807,289.12
OD2942,James,"Eggs, Meat & Fish",Eggs,Bodi,1571,518.43
OD2943,Shah,Bakery,Breads & Buns,Ooty,2280,159.6
OD2944,Amy,Beverages,Health Drinks,Madurai,1567,673.81
OD2945,James,"Eggs, Meat & Fish",Fish,Viluppuram,1839,588.48
OD2946,Sharon,Beverages,Health Drinks,Theni,794,230.26
OD2947,Krithika,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2374,593.5
OD2948,Jonas,Food Grains,Rice,Dindigul,1049,230.78
OD2949,Jonas,Snacks,Chocolates,Cumbum,1826,109.56
OD2950,Malik,Fruits & Veggies,Organic Vegetables,Perambalur,1077,463.11
OD2951,Jonas,Food Grains,Rice,Ooty,2184,764.4
OD2952,Roshan,Beverages,Health Drinks,Bodi,1463,160.93
OD2953,Roshan,"Eggs, Meat & Fish",Fish,Kanyakumari,1474,132.66
OD2954,Sundar,Oil & Masala,Spices,Tenkasi,1499,89.94
OD2955,Vidya,Food Grains,Rice,Ramanadhapuram,1216,474.24
OD2956,Vince,Beverages,Health Drinks,Perambalur,945,160.65
OD2957,Jackson,Bakery,Cakes,Salem,1916,402.36
OD2958,Jackson,"Eggs, Meat & Fish",Chicken,Tirunelveli,1657,331.4
OD2959,Yusuf,Beverages,Health Drinks,Dindigul,1222,281.06
OD2960,Sheeba,Food Grains,Rice,Bodi,2397,958.8
OD2961,Ramesh,Bakery,Biscuits,Theni,2181,261.72
OD2962,Veena,"Eggs, Meat & Fish",Eggs,Tirunelveli,1591,556.85
OD2963,Sudeep,"Eggs, Meat & Fish",Chicken,Tenkasi,970,48.5
OD2964,Jackson,Beverages,Health Drinks,Dharmapuri,1350,256.5
OD2965,Ridhesh,Snacks,Cookies,Chennai,1364,381.92
OD2966,Sundar,Oil & Masala,Spices,Salem,530,190.8
OD2967,Haseena,Fruits & Veggies,Fresh Vegetables,Tenkasi,1779,142.32
OD2968,Jackson,Beverages,Soft Drinks,Salem,1586,713.7
OD2969,Vinne,Bakery,Breads & Buns,Karur,837,234.36
OD2970,Alan,Oil & Masala,Masalas,Krishnagiri,2292,183.36
OD2971,Ramesh,Food Grains,Organic Staples,Madurai,2213,531.12
OD2972,Ganesh,"Eggs, Meat & Fish",Eggs,Karur,1028,61.68
OD2973,Verma,Beverages,Health Drinks,Krishnagiri,814,48.84
OD2974,Akash,Fruits & Veggies,Fresh Fruits,Krishnagiri,892,240.84
OD2975,Veronica,Oil & Masala,Masalas,Virudhunagar,1931,617.92
OD2976,Anu,Food Grains,Atta & Flour,Cumbum,1210,217.8
OD2977,Suresh,"Eggs, Meat & Fish",Eggs,Namakkal,2118,889.56
OD2978,Ganesh,Oil & Masala,Spices,Namakkal,2406,529.32
OD2979,Peer,Food Grains,Organic Staples,Ooty,661,257.79
OD2980,Sudeep,Bakery,Biscuits,Bodi,1372,274.4
OD2981,Sheeba,Oil & Masala,Edible Oil & Ghee,Tenkasi,1283,346.41
OD2982,Alan,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2073,497.52
OD2983,Amy,Fruits & Veggies,Organic Vegetables,Theni,967,367.46
OD2984,Jackson,"Eggs, Meat & Fish",Chicken,Karur,827,49.62
OD2985,Esther,Food Grains,Atta & Flour,Pudukottai,1808,216.96
OD2986,Ridhesh,Snacks,Chocolates,Bodi,2167,303.38
OD2987,Malik,Snacks,Cookies,Madurai,1449,623.07
OD2988,Ganesh,Beverages,Soft Drinks,Tenkasi,2351,399.67
OD2989,Alan,Fruits & Veggies,Fresh Vegetables,Krishnagiri,1818,199.98
OD2990,James,Fruits & Veggies,Fresh Fruits,Cumbum,785,78.5
OD2991,Sharon,Beverages,Soft Drinks,Krishnagiri,2481,372.15
OD2992,Suresh,Snacks,Chocolates,Vellore,1479,473.28
OD2993,Sudha,Bakery,Breads & Buns,Karur,1097,87.76
OD2994,Shah,Beverages,Health Drinks,Viluppuram,607,242.8
OD2995,Muneer,Fruits & Veggies,Organic Fruits,Perambalur,949,360.62
OD2996,Sharon,"Eggs, Meat & Fish",Eggs,Karur,1666,383.18
OD2997,Shah,Food Grains,Organic Staples,Virudhunagar,1151,391.34
